reconstruction_error,threshold,is_anomaly
0.0040177137182770975,0.003554298248540073,1
0.0005993305217435939,0.003554298248540073,0
0.002734354091744068,0.003554298248540073,0
0.0019304175555018225,0.003554298248540073,0
0.00024087861220279142,0.003554298248540073,0
0.002257753510284312,0.003554298248540073,0
0.0009231777719607645,0.003554298248540073,0
0.0010480723444694596,0.003554298248540073,0
0.0021836091564839673,0.003554298248540073,0
0.0017514461577939628,0.003554298248540073,0
0.0010858078208500954,0.003554298248540073,0
0.0006625442825407286,0.003554298248540073,0
0.0016918621239927145,0.003554298248540073,0
0.000645935481053798,0.003554298248540073,0
0.002093591815167967,0.003554298248540073,0
0.0008870397264721716,0.003554298248540073,0
